AREA_CODE,AGE_GROUP,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,age
E06000002,70,1129,1479.245,1368.808,1236.591,1247.167,1244.334,1238.888,1330.533,1310.833,1353.579,1371.667,1438.276,1493.974,1456.213,1466.083,1519.245,1630.277,1550.947,1536.856,1599.711,1538.674,1452.456,1434.396,1353.737,1405.418,1427.005,70
E06000002,71,1054,1102.404,1445.512,1337.467,1208.482,1219.174,1216.563,1211.276,1300.577,1282.108,1323.702,1341.907,1407.097,1462.01,1426.001,1436.015,1488.258,1596.96,1520.685,1507.232,1568.475,1509.517,1425.645,1407.914,1329.761,1379.958,71
E06000002,72,1009,1026.199,1074.539,1408.185,1306.605,1180.25,1190.47,1188.173,1183.263,1270.754,1253.345,1293.826,1312.228,1376.136,1430.328,1396.012,1406.17,1457.629,1564.083,1490.816,1477.963,1537.733,1480.685,1399.17,1381.757,1306.038,72
E06000002,73,976,982.467,999.127,1046.887,1370.811,1270.614,1150.82,1160.536,1158.316,1153.55,1238.513,1222.912,1262.206,1280.523,1342.813,1396.117,1363.968,1374.008,1424.626,1528.363,1458.706,1446.499,1504.351,1449.408,1370.652,1353.467,73
E06000002,74,939,942.3,950.856,968.531,1014.919,1330.723,1232.56,1117.563,1127.165,1125.248,1120.979,1203.526,1189.079,1227.086,1245.747,1306.622,1359.009,1328.558,1338.855,1388.391,1489.758,1423.037,1411.483,1467.949,1415.154,1338.934,74
E06000002,75,868,909.647,914.02,923.081,940.017,984.684,1292.77,1197.69,1087.021,1096.424,1094.662,1090.95,1171.292,1158.109,1195.028,1213.752,1273.213,1324.783,1296.068,1306.39,1355.036,1454.087,1390.377,1379.402,1434.279,1383.573,75
E06000002,76,865,838.618,879.723,885.206,895.651,912.421,955.95,1254.561,1163.26,1057.218,1066.454,1064.678,1061.317,1139.437,1127.692,1163.548,1182.141,1240.173,1290.925,1264.092,1274.298,1322.186,1418.718,1358.332,1347.925,1401.026,76
E06000002,77,857,827.084,803.559,842.171,847.781,859.45,875.949,918.082,1204.921,1117.881,1017.206,1026.287,1024.903,1022.081,1097.485,1086.867,1121.408,1140.093,1196.403,1245.862,1220.793,1231.107,1277.709,1371.303,1314.022,1304.356,77
E06000002,78,887,817.223,790.651,767.941,805.273,811.647,823.801,839.952,880.938,1156.454,1073.69,978.108,987.096,986.094,983.756,1056.476,1047.147,1080.489,1099.154,1153.746,1202.021,1178.8,1189.17,1234.613,1325.261,1271.293,78
E06000002,79,790,843.732,780.319,755.605,734.562,770.52,777.342,790.203,806.163,846.005,1110.725,1032.09,941.307,950.059,949.335,947.465,1017.589,1009.407,1041.46,1060.242,1113.211,1160.374,1138.887,1149.428,1193.649,1281.563,79
E06000002,80,743,744.012,796.425,738.426,716.246,695.478,730.851,738.374,751.878,767.474,806.02,1058.532,984.173,898.955,907.446,907.032,905.592,972.825,965.902,996.398,1015.338,1066.239,1112.22,1092.732,1103.507,1146.316,80
E06000002,81,710,703.822,707.945,759.402,706.564,685.207,664.839,699.581,708.083,722.015,737.06,774.797,1017.454,946.634,865.916,874.131,873.96,872.795,937.639,931.951,961.253,980.221,1029.42,1074.531,1056.817,1067.644,81
E06000002,82,632,662.406,659.338,665.123,713.587,665.694,645.884,627.027,660.949,669.606,684.203,698.947,735.175,965.988,899.018,823.541,831.399,831.558,830.88,892.942,888.038,915.659,934.908,982.151,1025.919,1009.812,82
E06000002,83,633,589.445,622.087,618.646,625.295,672.564,628.213,610.591,592.727,625.844,634.876,650.131,664.699,699.469,919.335,856.001,785.37,792.719,793.148,792.803,852.131,848.161,874.136,893.741,939.063,981.722,83
E06000002,84,508,580.006,541.588,573.158,569.818,577.329,622.168,582.911,567.453,550.777,582.716,592.259,607.967,622,655.22,861.554,802.478,737.807,744.739,745.495,745.561,801.621,798.858,823.028,842.718,885.66,84
E06000002,85,537,457.116,522.962,489.655,519.28,518.431,525.961,567.247,533.197,520.118,505.238,535.566,545.087,561.356,575.037,606.092,797.518,743.369,684.705,691.118,692.291,692.736,745.077,743.31,765.433,785.248,85
E06000002,86,445,478.767,409,468.223,438.672,465.925,467.335,475.218,512.23,483.747,473.108,459.397,487.872,497.658,513.946,526.869,556.199,731.871,682.874,630.446,636.544,637.932,638.62,687.117,686.732,707.054,86
E06000002,87,358,394.654,425.158,365.26,418.732,392.091,418.267,420.615,429.125,462.66,438.815,430.279,417.89,444.792,454.741,471.273,483.622,511.081,672.658,628.355,581.535,587.123,588.715,589.691,634.636,635.332,87
E06000002,88,315,304.366,337.518,363.097,313.772,359.771,338.609,361.491,364.712,373.336,402.538,383.739,377.345,366.42,390.865,400.853,416.579,427.891,453.111,596.769,558.49,518.071,523.647,525.529,526.84,567.536,88
E06000002,89,256,266.177,256.854,284.729,305.8,267.575,306.408,289.33,309.037,313.158,321.945,346.791,332.592,328.136,318.353,340.431,350.258,365.082,375.253,398.425,524.914,492.083,457.724,463.15,465.186,466.679,89
E06000002,90,868,861.724,865.971,863.476,878.985,917.679,918.543,950.042,964.056,993.683,1025.196,1060.725,1111.82,1145.495,1172.414,1187.546,1220.694,1260.847,1311.558,1365.186,1431.191,1596.517,1708.125,1772.355,1828.435,1874.191,90
E06000057,60,4629,4700.736,4939.882,5068.306,5078.651,5031.086,5149.578,5204.687,5313.163,5330.023,5004.676,4984.021,4822.908,4734.748,4605.686,4846.941,4486.175,4205.784,3977.738,3918.805,3818.318,3643.545,3690.509,4105.161,4256.036,4089.97,60
E06000057,61,4432,4626.22,4701.385,4939.479,5066.099,5076.926,5034.037,5154.587,5211.157,5318.7,5336.301,5015.328,4994.563,4834.728,4748.108,4619.557,4860.337,4502.561,4221.4,3992.972,3934.174,3834.286,3659.593,3707.331,4123.07,4274.98,61
E06000057,62,4521,4434.861,4629.069,4705.857,4943.438,5069.025,5081.329,5042.378,5165.139,5223.563,5330.809,5349.137,5032.941,5011.858,4853.344,4768.386,4640.355,4880.235,4525.81,4243.989,4014.889,3955.758,3856.511,3682.026,3730.025,4146.889,62
E06000057,63,4423,4516.543,4432.44,4626.103,4704.392,4941.486,5066.47,5079.667,5044.698,5169.382,5229.555,5336.219,5355.339,5043.865,5022.595,4865.783,4782.311,4654.835,4893.715,4542.626,4260.472,4030.997,3971.597,3873.093,3699.105,3747.45,63
E06000057,64,4397,4425.919,4519.875,4436.007,4629.495,4709.838,4947.689,5071.225,5085.378,5054.217,5181.007,5243.094,5349.121,5369.078,5061.62,5040.232,4884.851,4802.775,4675.709,4913.814,4565.575,4282.63,4052.651,3992.981,3894.97,3721.186,64
E06000057,65,4514,4389.226,4420.736,4513.599,4431.629,4623.409,4706.497,4944.505,5066.587,5081.644,5054.07,5183.05,5246.621,5352.225,5372.745,5069.964,5048.489,4894.75,4814.173,4687.698,4925.11,4580.161,4297.097,4066.982,4007.449,3910.289,65
E06000057,66,4579,4491.891,4369.047,4404.265,4496.875,4417.757,4607.25,4691.839,4929.943,5050.781,5066.879,5042.707,5173.426,5238.348,5343.303,5364.6,5066.931,5045.725,4893.928,4815.064,4689.415,4925.574,4584.587,4302.061,4072.444,4013.033,66
E06000057,67,4666,4554.199,4465.83,4344.478,4382.321,4474.477,4397.057,4585.37,4671.226,4908.926,5028.552,5045.443,5024.557,5156.566,5222.785,5326.976,5349.013,5056.117,5035.191,4885.345,4808.099,4683.508,4918.433,4581.252,4299.568,4070.669,67
E06000057,68,5063,4630.589,4524.359,4435.007,4318.377,4355.904,4447.494,4372.34,4559.837,4647.046,4883.49,5001.95,5019.688,5002.012,5135.275,5202.631,5306.198,5328.924,5040.89,5020.333,4872.638,4797.072,4673.665,4907.313,4574.097,4293.612,68
E06000057,69,5307,5016.156,4589.348,4486.119,4396.714,4284.898,4322.51,4413.106,4340.396,4526.753,4614.786,4849.551,4966.685,4985.537,4971.056,5105.375,5173.659,5276.528,5300.062,5017.484,4997.379,4852.028,4778.323,4656.337,4888.162,4559.563,69
E06000057,70,3990,5238.92,4954.749,4536.403,4433.938,4348.377,4237.832,4276.569,4366.575,4296.145,4480.566,4568.755,4801.634,4917.539,4937.552,4925.705,5060.533,5129.496,5231.957,5256.104,4979.551,4959.752,4817.057,4745.388,4625.215,4854.366,70
E06000057,71,3948,3936.206,5169.167,4892.391,4480.281,4382.168,4296.689,4188.784,4228.94,4317.989,4249.91,4432.045,4521.25,4752.397,4866.812,4887.981,4878.801,5013.986,5083.823,5185.394,5210.397,4939.647,4920.179,4780.321,4710.52,4592.247,71
E06000057,72,3809,3880.365,3870.449,5085.316,4811.693,4408.978,4314.441,4230.519,4125.639,4167.151,4255.161,4189.373,4369.612,4459.112,4688.024,4800.896,4822.974,4816.334,4951.42,5021.691,5122.318,5148.139,4883.108,4864.695,4727.567,4659.829,72
E06000057,73,3449,3741,3815.317,3808.011,5002.784,4731.21,4339.486,4248.169,4165.695,4063.287,4105.782,4192.868,4129.592,4307.601,4397.399,4623.872,4735.192,4758.162,4753.949,4888.826,4959.497,5058.964,5085.481,4826.448,4808.849,4674.598,73
E06000057,74,2972,3382.64,3672.097,3744.887,3741.549,4913.502,4649.962,4267.122,4178.693,4098.271,3998.732,4042.493,4128.658,4067.912,4243.747,4333.968,4558.135,4667.992,4692.084,4690.364,4825.221,4896.336,4995.01,5022.316,4769.555,4752.78,74
E06000057,75,2825,2903.683,3306.548,3590.332,3659.938,3660.687,4808.335,4551.83,4179.142,4094.118,4016.435,3920.279,3964.754,4049.842,3991.873,4165.18,4255.455,4476.39,4584.886,4609.724,4610.275,4744.477,4815.669,4913.252,4941.371,4695.171,75
E06000057,76,2823,2745.61,2825.786,3220.345,3498.143,3567.482,3569.551,4691.403,4442.517,4080.617,3999.557,3924.442,3831.848,3876.994,3960.833,3905.754,4076.194,4166.393,4383.699,4490.649,4516.164,4518.923,4652.043,4723.29,4819.504,4848.502,76
E06000057,77,2752,2729.215,2655.747,2734.789,3117.995,3389.313,3457.264,3461.469,4550.861,4312.284,3963.522,3886.332,3814.667,3726.478,3772.106,3854.733,3802.839,3969.822,4059.656,4272.551,4377.794,4404.106,4409.212,4540.947,4612.107,4707.1,77
E06000057,78,2573,2651.453,2635.368,2561.266,2638.785,3008.672,3273.447,3340.729,3346.788,4402.11,4173.488,3838.288,3766.223,3697.663,3613.776,3659.876,3740.839,3692.618,3855.733,3945.234,4153.325,4256.521,4283.528,4291.126,4421.154,4492.287,78
E06000057,79,2480,2475.97,2557.147,2547.198,2475.106,2551.955,2907.965,3166.301,3233.497,3241.41,4265.255,4045.062,3722.48,3654.705,3589.038,3509.033,3555.531,3635.041,3589.959,3749.483,3838.404,4042.068,4143.311,4170.877,4180.672,4309.088,79
E06000057,80,2233,2359.334,2360.154,2441.507,2432.088,2364.817,2439.495,2780.464,3029.677,3095.62,3105.93,4089.331,3880.719,3573.698,3511.097,3449.399,3374.138,3420.936,3498.569,3457.282,3612.377,3700.122,3897.925,3996.843,4025.133,4037.098,80
E06000057,81,2204,2124.518,2247.885,2255.527,2335.968,2328.644,2262.217,2336.114,2663.984,2904.721,2969.349,2981.508,3928.085,3730.132,3437.303,3379.524,3321.42,3250.647,3297.858,3373.752,3336.137,3487.174,3573.986,3766.556,3863.217,3892.261,81
E06000057,82,1902,2075.744,2007.752,2125.469,2131.816,2215.371,2208.314,2145.707,2217.804,2529.825,2761.299,2824.343,2838.71,3742.296,3556.804,3280.122,3227.769,3173.831,3108.078,3155.556,3229.492,3195.902,3342.134,3427.794,3614.101,3708.295,82
E06000057,83,1753,1780.986,1948.762,1886.635,2000.136,2011.332,2089.22,2084.727,2026.717,2097.1,2393.136,2614.164,2675.747,2691.934,3550.619,3378.551,3118.561,3070.625,3021.139,2960.719,3008.354,3080.471,3050.62,3191.843,3275.89,3455.68,83
E06000057,84,1617,1623.893,1651.663,1814.349,1760.325,1866.052,1879.074,1953.461,1952.339,1898.431,1966.473,2245.121,2455.005,2515.043,2533.193,3344.248,3184.548,2942.299,2900.134,2855.106,2800.175,2847.906,2917.682,2891.929,3027.832,3109.984,84
E06000057,85,1493,1501.722,1510.24,1537.883,1688.201,1642.256,1743.731,1757.796,1828.431,1829.526,1779.291,1845.393,2107.061,2306.235,2364.688,2384.845,3150.842,3003.064,2777.158,2740.356,2699.214,2649.329,2697.185,2764.644,2742.761,2873.395,85
E06000057,86,1340,1354.587,1366.865,1378.828,1406.176,1545.307,1505.551,1600.955,1616.705,1683.29,1686.621,1640.88,1704.334,1946.721,2133.175,2189.395,2211.084,2924.163,2789.861,2582.656,2551.618,2514.964,2470.682,2517.996,2582.66,2564.906,86
E06000057,87,1111,1197.577,1214.92,1227.498,1241.978,1267.746,1394.171,1361.676,1450.168,1467.359,1528.836,1534.458,1493.523,1553.949,1775.808,1948.281,2001.713,2024.798,2681.186,2559.665,2372.612,2347.1,2315.275,2276.894,2323.621,2385.129,87
E06000057,88,926,985.126,1067.884,1086.921,1097.693,1107.928,1137.031,1251.755,1225.688,1306.61,1324.776,1382.155,1389.391,1353.263,1410.412,1612.839,1772.083,1822.668,1846.719,2448.499,2339.802,2171.984,2151.177,2124.147,2091.382,2137.379,88
E06000057,89,899,817.717,875.977,950.066,970.575,983.21,990.475,1019.512,1123.333,1103.553,1177.842,1195.952,1249.613,1258.358,1226.107,1279.738,1463.851,1610.572,1658.563,1683.258,2232.815,2138.248,1987.427,1971.273,1948.137,1920.317,89
E06000057,90,3301,3366.362,3370.647,3422.53,3528.237,3643.752,3752.032,3852.249,3965.851,4154.331,4305.597,4502.596,4693.3,4906.128,5098.21,5233.534,5401.371,5711.096,6110.645,6498.232,6856.517,7655.539,8262.974,8650.678,8961.274,9198.01,90
E06000003,60,1751,1750.351,1888.479,1925.63,1934.547,1894.349,2059.269,2126.646,2067.83,2022.988,2115.368,2022.821,1892.203,1919.644,1809.727,1832.271,1778.252,1636.433,1519.477,1434.774,1451.019,1357.529,1421.808,1460.386,1596.903,1586.654,60
E06000003,61,1620,1744.688,1746.184,1882.269,1919.05,1927.73,1890.017,2053.384,2119.099,2061.675,2019.27,2108.806,2017.886,1889.577,1915.58,1808.249,1831.261,1777.016,1636.324,1520.14,1436.534,1451.991,1359.403,1423.137,1463.104,1598.387,61
E06000003,62,1712,1614.341,1739.351,1741.128,1875.875,1912.444,1921.509,1886.017,2047.73,2112.31,2056.166,2015.537,2102.764,2013.188,1886.896,1911.731,1806.53,1829.906,1775.456,1635.703,1520.185,1437.578,1452.266,1360.473,1423.695,1464.888,62
E06000003,63,1671,1704.135,1608.499,1731.8,1735.341,1867.926,1904.19,1914.044,1880.523,2041.056,2103.902,2048.988,2010.895,2095.454,2007.421,1883.251,1906.637,1803.811,1827.64,1773.015,1634.198,1519.374,1437.757,1451.687,1360.711,1423.599,63
E06000003,64,1615,1663.379,1695.848,1601.473,1723.952,1727.635,1859.204,1894.818,1905.276,1873.769,2032.769,2094.722,2041.097,2004.723,2087.275,2000.846,1878.616,1901.171,1800.342,1824.579,1769.957,1632.219,1518.155,1437.52,1450.89,1360.747,64
E06000003,65,1654,1607.778,1655.963,1688.586,1596.11,1717.543,1721.747,1851.966,1887.343,1898.429,1868.759,2026.251,2087.26,2034.947,2000.217,2080.857,1995.77,1875.528,1897.142,1798.235,1822.774,1768.131,1631.385,1517.98,1438.199,1450.954,65
E06000003,66,1695,1643.29,1599.433,1647.813,1679.635,1588.915,1708.941,1714.238,1843.241,1878.174,1889.875,1861.845,2018.068,2078.092,2026.895,1993.828,2072.653,1988.963,1870.55,1891.289,1794.195,1819.135,1764.46,1628.68,1515.987,1437.08,66
E06000003,67,1814,1681.457,1630.613,1586.892,1636.163,1667.952,1578.813,1697.307,1703.643,1831.4,1866.01,1878.176,1851.956,2006.566,2065.804,2015.946,1984.292,2061.513,1979.217,1862.911,1882.902,1787.771,1812.944,1758.481,1623.973,1512.217,67
E06000003,68,1850,1791.073,1661.291,1610.242,1568.508,1617.686,1649.332,1562.086,1678.705,1686.141,1812.062,1846.205,1858.953,1834.488,1987.075,2045.411,1997.058,1967.036,2042.493,1962.04,1848.157,1867.51,1774.572,1799.924,1745.979,1613.204,68
E06000003,69,2054,1828.351,1771.222,1644.878,1593.402,1552.108,1602.505,1633.456,1548.026,1662.895,1671.135,1795.471,1828.97,1842.196,1819.318,1970.269,2027.367,1980.161,1951.858,2025.437,1946.541,1834.853,1853.293,1762.495,1788.153,1734.41,69
E06000003,70,1639,2021.415,1799.8,1744.31,1620.862,1570.487,1530.561,1580.561,1611.21,1527.763,1640.851,1649.575,1772.099,1805.275,1818.943,1797.581,1946.328,2002.737,1956.94,1929.975,2001.996,1924.836,1815.516,1833.58,1744.741,1770.552,70
E06000003,71,1548,1613.192,1990.856,1772.963,1718.334,1598.811,1549.147,1510.31,1560.414,1590.457,1508.916,1620.283,1629.638,1750.53,1783.238,1797.356,1777.404,1924.305,1979.645,1935.076,1909.901,1980.039,1904.681,1797.584,1815.03,1728.247,71
E06000003,72,1499,1520.084,1587.009,1960.311,1747.074,1693.18,1576.455,1528.355,1490.584,1540.396,1570.069,1490.568,1600.456,1610.496,1729.76,1762.133,1776.7,1758.184,1903.125,1957.715,1914.539,1890.701,1959.42,1885.614,1780.852,1797.91,72
E06000003,73,1320,1464.118,1487.527,1554.199,1919.435,1712.227,1659.888,1546.944,1499.976,1463.431,1513.232,1542.315,1465.088,1573.057,1583.807,1701.059,1732.943,1747.975,1730.939,1873.593,1927.068,1885.332,1863.234,1930.058,1858.214,1756.083,73
E06000003,74,1307,1288.536,1431.486,1455.371,1519.948,1879.746,1677.28,1626.47,1516.914,1471.148,1435.927,1485.327,1513.927,1438.908,1544.925,1556.238,1671.414,1702.849,1718.193,1702.507,1842.686,1895.179,1854.868,1834.17,1899.312,1829.356,74
E06000003,75,1174,1271.387,1256.526,1396.003,1419.874,1482.123,1835.412,1638.756,1589.26,1483.132,1438.909,1405.094,1453.899,1482.049,1409.423,1513.305,1525.152,1637.983,1669.027,1684.611,1670.318,1807.732,1859.268,1820.538,1800.961,1864.56,75
E06000003,76,1222,1138.018,1233.615,1220.324,1355.69,1380.038,1441.188,1786.095,1595.7,1548.012,1445.913,1403.086,1370.947,1419.394,1446.789,1376.695,1478.224,1490.687,1600.983,1631.432,1647.451,1634.531,1769.151,1819.328,1782.208,1764.406,76
E06000003,77,1210,1184.401,1104.716,1200.115,1186.296,1318.498,1342.698,1403.019,1740.068,1555.839,1509.803,1411.453,1370.161,1339.559,1387.508,1414.393,1346.85,1446.169,1459.262,1567.172,1597.228,1613.593,1602.103,1734.027,1783.116,1747.656,77
E06000003,78,1117,1165.169,1143.468,1067.563,1160.365,1148.714,1276.263,1300.391,1359.732,1687.773,1509.975,1465.789,1371.536,1331.908,1302.984,1350.377,1376.586,1311.68,1408.532,1422.294,1527.52,1556.995,1573.678,1563.727,1692.587,1740.38,78
E06000003,79,1066,1073.763,1121.669,1103.298,1029.648,1120.847,1109.805,1233.663,1257.626,1315.75,1634.496,1463.521,1421.258,1331.055,1292.915,1265.693,1312.479,1337.99,1275.746,1369.974,1384.268,1486.72,1515.646,1532.653,1524.072,1649.778,79
E06000003,80,921,1009.371,1017.156,1061.746,1045.121,974.172,1063.964,1053.973,1172.002,1195.196,1252.151,1557.327,1395.455,1356.211,1271.614,1235.365,1210.568,1256.427,1281.098,1222.306,1312.849,1327.454,1426.068,1454.245,1471.554,1464.518,80
E06000003,81,867,872.369,956.884,963.506,1008.003,992.704,925.759,1011.728,1003.258,1116.415,1138.908,1194.317,1486.702,1333.032,1296.383,1216.712,1182.464,1159.613,1204.354,1228.356,1172.756,1259.876,1274.742,1369.745,1397.236,1414.623,81
E06000003,82,732,812.638,819.537,902.647,911.32,952.206,937.923,875.578,958.131,951.485,1058.876,1080.87,1134.505,1413.735,1269.006,1234.717,1160.188,1128.238,1107.313,1150.751,1174.167,1122.016,1205.636,1220.719,1311.958,1338.816,82
E06000003,83,714,681.4,758.832,763.038,840.581,851.091,890.006,877.464,818.915,897.261,892.441,993.709,1014.825,1066.264,1330.465,1195.024,1163.466,1094.48,1064.851,1045.986,1087.91,1110.445,1061.98,1141.458,1156.527,1243.364,83
E06000003,84,633,651.507,624.29,694.394,698.471,771.519,782.106,818.508,807.842,754.186,827.773,824.551,918.824,938.931,987.913,1234.553,1109.828,1081.442,1018.745,991.686,975.2,1015.341,1036.858,992.513,1067.276,1082.329,84
E06000003,85,585,572.095,590.655,567.067,631.933,638.132,703.817,714.569,748.601,740.067,691.424,759.609,757.96,845.271,864.45,910.721,1139.898,1025.686,1000.244,943.645,919.42,905.047,943.312,963.908,923.673,993.745,85
E06000003,86,557,528.4,517.058,535.68,514.305,573.448,580.712,640.669,651.625,683.034,676.08,632.516,695.451,695.291,775.857,794.242,837.521,1049.942,946.092,923.059,872.094,850.685,838.09,874.237,894.014,857.717,86
E06000003,87,454,494.543,470.506,460.977,476.426,458.403,513.269,520.277,574.292,584.949,613.939,608.75,570.065,627.531,628.728,702.214,719.578,759.673,954.059,860.899,840.566,795.417,776.751,766.085,799.967,818.72,87
E06000003,88,370,409.032,444.977,423.689,415.131,430.557,415.844,465.486,472.542,522.127,532.965,559.939,555.876,521.208,574.425,576.751,644.713,661.32,698.916,879.256,794.645,776.382,735.8,719.378,710.238,742.408,88
E06000003,89,324,325.406,360.59,396.725,377.338,368.953,383.985,371.899,417.173,424.008,468.684,479.671,504.416,501.362,470.963,519.564,522.889,584.989,600.818,635.463,801.1,724.904,708.635,672.618,658.683,650.908,89
E06000003,90,1269,1262.289,1265.312,1299.089,1348.304,1375.134,1396.519,1427.968,1446.526,1500.823,1554.978,1639.774,1721.849,1812.464,1886.891,1924.134,1998.359,2068.625,2184.384,2297.746,2424.543,2679.584,2833.679,2949.444,3015.554,3057.68,90
E06000004,60,2316,2514.127,2555.563,2502.66,2569.393,2642.88,2788.956,2784.837,2680.838,2728.912,2731.734,2686.491,2607.852,2531.867,2580.382,2560.927,2494.957,2218.094,2162.557,2091.344,2088.94,1972.752,2036.043,2173.557,2342.717,2318.846,60
E06000004,61,2214,2302.658,2497.512,2539.773,2487.448,2552.154,2626.71,2771.238,2767.467,2665.635,2713.829,2716.482,2671.233,2593.567,2518.668,2566.387,2548.161,2482.084,2209.06,2152.938,2082.548,2079.915,1964.955,2027.931,2164.863,2332.357,61
E06000004,62,2298,2196.583,2284.997,2476.37,2518.361,2466.703,2531.931,2605.992,2749.099,2745.851,2646.258,2694.475,2696.983,2651.661,2574.958,2501.303,2548.236,2531.007,2464.914,2195.571,2139.088,2069.541,2066.73,1952.952,2015.599,2151.997,62
E06000004,63,2205,2273.451,2175.144,2261.884,2450.252,2492.491,2442.318,2506.91,2580.445,2722.054,2719.374,2622.278,2670.115,2672.638,2627.267,2551.742,2479.497,2525.572,2509.301,2443.403,2178.397,2121.778,2053.277,2050.34,1937.96,2000.214,63
